filename,width,height,n_frames,fps
v_HorseRiding_g03_c03.avi,320,240,151,29.97002997002997
v_HorseRiding_g03_c04.avi,320,240,151,29.97002997002997
v_HorseRiding_g07_c04.avi,320,240,180,29.97002997002997
v_HorseRiding_g23_c06.avi,320,240,201,29.97002997002997
v_HorseRiding_g23_c01.avi,320,240,200,29.97002997002997
v_HorseRiding_g14_c07.avi,320,240,180,29.97002997002997
v_HorseRiding_g10_c07.avi,320,240,240,29.97002997002997
v_HorseRiding_g08_c01.avi,320,240,153,29.97002997002997
v_HorseRiding_g04_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g04_c01.avi,320,240,201,29.97002997002997
v_HorseRiding_g08_c06.avi,320,240,175,29.97002997002997
v_HorseRiding_g12_c02.avi,320,240,201,29.97002997002997
v_HorseRiding_g25_c04.avi,320,240,240,29.97002997002997
v_HorseRiding_g21_c04.avi,320,240,167,29.97002997002997
v_HorseRiding_g16_c02.avi,320,240,161,29.97002997002997
v_HorseRiding_g21_c03.avi,320,240,201,29.97002997002997
v_HorseRiding_g16_c05.avi,320,240,302,29.97002997002997
v_HorseRiding_g12_c05.avi,320,240,140,29.97002997002997
v_HorseRiding_g25_c03.avi,320,240,240,29.97002997002997
v_HorseRiding_g02_c04.avi,320,240,168,29.97002997002997
v_HorseRiding_g06_c04.avi,320,240,180,29.97002997002997
v_HorseRiding_g06_c03.avi,320,240,180,29.97002997002997
v_HorseRiding_g02_c03.avi,320,240,121,29.97002997002997
v_HorseRiding_g22_c01.avi,320,240,240,29.97002997002997
v_HorseRiding_g11_c07.avi,320,240,240,29.97002997002997
v_HorseRiding_g19_c07.avi,320,240,240,29.97002997002997
v_HorseRiding_g22_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g05_c01.avi,320,240,151,29.97002997002997
v_HorseRiding_g09_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g01_c01.avi,320,240,239,29.97002997002997
v_HorseRiding_g09_c01.avi,320,240,201,29.97002997002997
v_HorseRiding_g01_c06.avi,320,240,171,29.97002997002997
v_HorseRiding_g05_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g04_c07.avi,320,240,240,29.97002997002997
v_HorseRiding_g14_c06.avi,320,240,180,29.97002997002997
v_HorseRiding_g10_c06.avi,320,240,201,29.97002997002997
v_HorseRiding_g18_c01.avi,320,240,201,29.97002997002997
v_HorseRiding_g10_c01.avi,320,240,201,29.97002997002997
v_HorseRiding_g18_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g14_c01.avi,320,240,153,29.97002997002997
v_HorseRiding_g03_c05.avi,320,240,156,29.97002997002997
v_HorseRiding_g07_c05.avi,320,240,180,29.97002997002997
v_HorseRiding_g07_c02.avi,320,240,180,29.97002997002997
v_HorseRiding_g03_c02.avi,320,240,151,29.97002997002997
v_HorseRiding_g13_c03.avi,320,240,201,29.97002997002997
v_HorseRiding_g24_c05.avi,320,240,180,29.97002997002997
v_HorseRiding_g20_c05.avi,320,240,163,29.97002997002997
v_HorseRiding_g17_c03.avi,320,240,240,29.97002997002997
v_HorseRiding_g20_c02.avi,320,240,175,29.97002997002997
v_HorseRiding_g17_c04.avi,320,240,240,29.97002997002997
v_HorseRiding_g13_c04.avi,320,240,201,29.97002997002997
v_HorseRiding_g24_c02.avi,320,240,188,29.97002997002997
v_HorseRiding_g08_c03.avi,320,240,151,29.97002997002997
v_HorseRiding_g04_c04.avi,320,240,201,29.97002997002997
v_HorseRiding_g04_c03.avi,320,240,127,29.97002997002997
v_HorseRiding_g08_c04.avi,320,240,151,29.97002997002997
v_HorseRiding_g10_c02.avi,320,240,201,29.97002997002997
v_HorseRiding_g18_c05.avi,320,240,240,29.97002997002997
v_HorseRiding_g23_c04.avi,320,240,126,29.97002997002997
v_HorseRiding_g14_c02.avi,320,240,32,29.97002997002997
v_HorseRiding_g23_c03.avi,320,240,151,29.97002997002997
v_HorseRiding_g14_c05.avi,320,240,180,29.97002997002997
v_HorseRiding_g10_c05.avi,320,240,201,29.97002997002997
v_HorseRiding_g18_c02.avi,320,240,201,29.97002997002997
v_HorseRiding_g07_c01.avi,320,240,180,29.97002997002997
v_HorseRiding_g03_c01.avi,320,240,185,29.97002997002997
v_HorseRiding_g03_c06.avi,320,240,180,29.97002997002997
v_HorseRiding_g07_c06.avi,320,240,180,29.97002997002997
v_HorseRiding_g20_c01.avi,320,240,201,29.97002997002997
v_HorseRiding_g24_c01.avi,320,240,151,29.97002997002997
v_HorseRiding_g24_c06.avi,320,240,180,29.97002997002997
v_HorseRiding_g20_c06.avi,320,240,212,29.97002997002997
v_HorseRiding_g16_c06.avi,320,240,312,29.97002997002997
v_HorseRiding_g12_c06.avi,320,240,204,29.97002997002997
v_HorseRiding_g12_c01.avi,320,240,201,29.97002997002997
v_HorseRiding_g25_c07.avi,320,240,240,29.97002997002997
v_HorseRiding_g16_c01.avi,320,240,161,29.97002997002997
v_HorseRiding_g02_c07.avi,320,240,120,29.97002997002997
v_HorseRiding_g06_c07.avi,320,240,216,29.97002997002997
v_HorseRiding_g11_c03.avi,320,240,151,29.97002997002997
v_HorseRiding_g19_c04.avi,320,240,180,29.97002997002997
v_HorseRiding_g22_c05.avi,320,240,240,29.97002997002997
v_HorseRiding_g15_c03.avi,320,240,171,29.97002997002997
v_HorseRiding_g22_c02.avi,320,240,240,29.97002997002997
v_HorseRiding_g15_c04.avi,320,240,151,29.97002997002997
v_HorseRiding_g11_c04.avi,320,240,151,29.97002997002997
v_HorseRiding_g19_c03.avi,320,240,191,29.97002997002997
v_HorseRiding_g09_c02.avi,320,240,170,29.97002997002997
v_HorseRiding_g01_c05.avi,320,240,120,29.97002997002997
v_HorseRiding_g05_c05.avi,320,240,180,29.97002997002997
v_HorseRiding_g05_c02.avi,320,240,151,29.97002997002997
v_HorseRiding_g09_c05.avi,320,240,240,29.97002997002997
v_HorseRiding_g01_c02.avi,320,240,102,29.97002997002997
v_HorseRiding_g13_c01.avi,320,240,201,29.97002997002997
v_HorseRiding_g24_c07.avi,320,240,240,29.97002997002997
v_HorseRiding_g20_c07.avi,320,240,180,29.97002997002997
v_HorseRiding_g17_c01.avi,320,240,240,29.97002997002997
v_HorseRiding_g17_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g03_c07.avi,320,240,192,29.97002997002997
v_HorseRiding_g07_c07.avi,320,240,240,29.97002997002997
v_HorseRiding_g23_c02.avi,320,240,251,29.97002997002997
v_HorseRiding_g14_c04.avi,320,240,93,29.97002997002997
v_HorseRiding_g10_c04.avi,320,240,201,29.97002997002997
v_HorseRiding_g18_c03.avi,320,240,201,29.97002997002997
v_HorseRiding_g10_c03.avi,320,240,201,29.97002997002997
v_HorseRiding_g18_c04.avi,320,240,201,29.97002997002997
v_HorseRiding_g23_c05.avi,320,240,180,29.97002997002997
v_HorseRiding_g14_c03.avi,320,240,93,29.97002997002997
v_HorseRiding_g04_c02.avi,320,240,201,29.97002997002997
v_HorseRiding_g08_c05.avi,320,240,240,29.97002997002997
v_HorseRiding_g08_c02.avi,320,240,151,29.97002997002997
v_HorseRiding_g04_c05.avi,320,240,240,29.97002997002997
v_HorseRiding_g05_c03.avi,320,240,151,29.97002997002997
v_HorseRiding_g09_c04.avi,320,240,201,29.97002997002997
v_HorseRiding_g01_c03.avi,320,240,98,29.97002997002997
v_HorseRiding_g09_c03.avi,320,240,201,29.97002997002997
v_HorseRiding_g01_c04.avi,320,240,119,29.97002997002997
v_HorseRiding_g05_c04.avi,320,240,151,29.97002997002997
v_HorseRiding_g22_c03.avi,320,240,240,29.97002997002997
v_HorseRiding_g15_c05.avi,320,240,151,29.97002997002997
v_HorseRiding_g11_c05.avi,320,240,151,29.97002997002997
v_HorseRiding_g19_c02.avi,320,240,180,29.97002997002997
v_HorseRiding_g11_c02.avi,320,240,240,29.97002997002997
v_HorseRiding_g19_c05.avi,320,240,240,29.97002997002997
v_HorseRiding_g22_c04.avi,320,240,240,29.97002997002997
v_HorseRiding_g15_c02.avi,320,240,157,29.97002997002997
v_HorseRiding_g02_c06.avi,320,240,180,29.97002997002997
v_HorseRiding_g06_c06.avi,320,240,204,29.97002997002997
v_HorseRiding_g06_c01.avi,320,240,240,29.97002997002997
v_HorseRiding_g02_c01.avi,320,240,180,29.97002997002997
v_HorseRiding_g25_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g21_c06.avi,320,240,240,29.97002997002997
v_HorseRiding_g21_c01.avi,320,240,171,29.97002997002997
v_HorseRiding_g12_c07.avi,320,240,174,29.97002997002997
v_HorseRiding_g25_c01.avi,320,240,240,29.97002997002997
v_Knitting_g10_c05.avi,320,240,202,25.0
v_Knitting_g18_c02.avi,320,240,101,25.0
v_Knitting_g14_c05.avi,320,240,255,25.0
v_Knitting_g23_c03.avi,320,240,134,25.0
v_Knitting_g14_c02.avi,320,240,227,25.0
v_Knitting_g23_c04.avi,320,240,180,25.0
v_Knitting_g10_c02.avi,320,240,183,25.0
v_Knitting_g08_c04.avi,320,240,203,25.0
v_Knitting_g04_c03.avi,320,240,226,25.0
v_Knitting_g04_c04.avi,320,240,240,25.0
v_Knitting_g08_c03.avi,320,240,232,25.0
v_Knitting_g24_c01.avi,320,240,258,25.0
v_Knitting_g20_c01.avi,320,240,247,25.0
v_Knitting_g03_c01.avi,320,240,216,25.0
v_Knitting_g07_c01.avi,320,240,234,25.0
v_Knitting_g16_c01.avi,320,240,153,25.0
v_Knitting_g25_c07.avi,320,240,249,25.0
v_Knitting_g12_c01.avi,320,240,125,25.0
v_Knitting_g09_c05.avi,320,240,178,25.0
v_Knitting_g01_c02.avi,320,240,240,25.0
v_Knitting_g05_c02.avi,320,240,265,25.0
v_Knitting_g05_c05.avi,320,240,246,25.0
v_Knitting_g09_c02.avi,320,240,173,25.0
v_Knitting_g11_c04.avi,320,240,101,25.0
v_Knitting_g19_c03.avi,320,240,255,25.0
v_Knitting_g15_c04.avi,320,240,186,25.0
v_Knitting_g22_c02.avi,320,240,267,25.0
v_Knitting_g15_c03.avi,320,240,213,25.0
v_Knitting_g11_c03.avi,320,240,200,25.0
v_Knitting_g19_c04.avi,320,240,198,25.0
v_Knitting_g17_c06.avi,320,240,265,25.0
v_Knitting_g17_c01.avi,320,240,261,25.0
v_Knitting_g13_c01.avi,320,240,202,25.0
v_Knitting_g04_c05.avi,320,240,220,25.0
v_Knitting_g08_c02.avi,320,240,265,25.0
v_Knitting_g04_c02.avi,320,240,231,25.0
v_Knitting_g14_c03.avi,320,240,251,25.0
v_Knitting_g10_c03.avi,320,240,159,25.0
v_Knitting_g18_c04.avi,320,240,107,25.0
v_Knitting_g10_c04.avi,320,240,206,25.0
v_Knitting_g18_c03.avi,320,240,147,25.0
v_Knitting_g14_c04.avi,320,240,251,25.0
v_Knitting_g23_c02.avi,320,240,141,25.0
v_Knitting_g15_c02.avi,320,240,188,25.0
v_Knitting_g22_c04.avi,320,240,244,25.0
v_Knitting_g11_c02.avi,320,240,196,25.0
v_Knitting_g11_c05.avi,320,240,150,25.0
v_Knitting_g19_c02.avi,320,240,288,25.0
v_Knitting_g15_c05.avi,320,240,191,25.0
v_Knitting_g22_c03.avi,320,240,246,25.0
v_Knitting_g05_c04.avi,320,240,274,25.0
v_Knitting_g09_c03.avi,320,240,178,25.0
v_Knitting_g01_c04.avi,320,240,190,25.0
v_Knitting_g09_c04.avi,320,240,242,25.0
v_Knitting_g01_c03.avi,320,240,275,25.0
v_Knitting_g05_c03.avi,320,240,263,25.0
v_Knitting_g25_c01.avi,320,240,249,25.0
v_Knitting_g21_c01.avi,320,240,232,25.0
v_Knitting_g25_c06.avi,320,240,199,25.0
v_Knitting_g02_c01.avi,320,240,233,25.0
v_Knitting_g06_c01.avi,320,240,219,25.0
v_Knitting_g11_c06.avi,320,240,220,25.0
v_Knitting_g19_c01.avi,320,240,272,25.0
v_Knitting_g15_c06.avi,320,240,179,25.0
v_Knitting_g15_c01.avi,320,240,175,25.0
v_Knitting_g11_c01.avi,320,240,205,25.0
v_Knitting_g16_c03.avi,320,240,192,25.0
v_Knitting_g25_c05.avi,320,240,249,25.0
v_Knitting_g12_c03.avi,320,240,235,25.0
v_Knitting_g25_c02.avi,320,240,199,25.0
v_Knitting_g12_c04.avi,320,240,205,25.0
v_Knitting_g16_c04.avi,320,240,128,25.0
v_Knitting_g21_c02.avi,320,240,242,25.0
v_Knitting_g02_c05.avi,320,240,240,25.0
v_Knitting_g02_c02.avi,320,240,218,25.0
v_Knitting_g06_c02.avi,320,240,286,25.0
v_Knitting_g07_c04.avi,320,240,172,25.0
v_Knitting_g03_c04.avi,320,240,236,25.0
v_Knitting_g03_c03.avi,320,240,256,25.0
v_Knitting_g07_c03.avi,320,240,192,25.0
v_Knitting_g17_c02.avi,320,240,236,25.0
v_Knitting_g20_c04.avi,320,240,255,25.0
v_Knitting_g24_c04.avi,320,240,251,25.0
v_Knitting_g13_c02.avi,320,240,175,25.0
v_Knitting_g24_c03.avi,320,240,244,25.0
v_Knitting_g13_c05.avi,320,240,191,25.0
v_Knitting_g17_c05.avi,320,240,130,25.0
v_Knitting_g20_c03.avi,320,240,246,25.0
v_Knitting_g04_c01.avi,320,240,222,25.0
v_Knitting_g04_c06.avi,320,240,247,25.0
v_Knitting_g08_c01.avi,320,240,161,25.0
v_Knitting_g10_c07.avi,320,240,235,25.0
v_Knitting_g23_c01.avi,320,240,144,25.0
v_Knitting_g02_c03.avi,320,240,258,25.0
v_Knitting_g06_c03.avi,320,240,140,25.0
v_Knitting_g06_c04.avi,320,240,110,25.0
v_Knitting_g02_c04.avi,320,240,201,25.0
v_Knitting_g25_c03.avi,320,240,270,25.0
v_Knitting_g16_c05.avi,320,240,178,25.0
v_Knitting_g21_c03.avi,320,240,256,25.0
v_Knitting_g16_c02.avi,320,240,175,25.0
v_Knitting_g21_c04.avi,320,240,249,25.0
v_Knitting_g25_c04.avi,320,240,197,25.0
v_Knitting_g12_c02.avi,320,240,294,25.0
v_Knitting_g09_c01.avi,320,240,150,25.0
v_Knitting_g01_c01.avi,320,240,266,25.0
v_Knitting_g05_c01.avi,320,240,253,25.0
v_Knitting_g15_c07.avi,320,240,215,25.0
v_Knitting_g22_c01.avi,320,240,239,25.0
v_Knitting_g14_c01.avi,320,240,170,25.0
v_Knitting_g10_c01.avi,320,240,174,25.0
v_Knitting_g10_c06.avi,320,240,193,25.0
v_Knitting_g18_c01.avi,320,240,192,25.0
v_Knitting_g24_c02.avi,320,240,270,25.0
v_Knitting_g13_c04.avi,320,240,231,25.0
v_Knitting_g17_c04.avi,320,240,182,25.0
v_Knitting_g20_c02.avi,320,240,264,25.0
v_Knitting_g17_c03.avi,320,240,166,25.0
v_Knitting_g13_c03.avi,320,240,126,25.0
v_Knitting_g03_c02.avi,320,240,244,25.0
v_Knitting_g07_c02.avi,320,240,246,25.0
v_Knitting_g07_c05.avi,320,240,215,25.0
v_Knitting_g03_c05.avi,320,240,212,25.0
v_BodyWeightSquats_g23_c01.avi,320,240,52,25.0
v_BodyWeightSquats_g08_c01.avi,320,240,76,25.0
v_BodyWeightSquats_g04_c01.avi,320,240,130,25.0
v_BodyWeightSquats_g20_c03.avi,320,240,94,25.0
v_BodyWeightSquats_g24_c03.avi,320,240,236,25.0
v_BodyWeightSquats_g24_c04.avi,320,240,237,25.0
v_BodyWeightSquats_g13_c02.avi,320,240,62,25.0
v_BodyWeightSquats_g17_c02.avi,320,240,174,25.0
v_BodyWeightSquats_g20_c04.avi,320,240,164,25.0
v_BodyWeightSquats_g07_c03.avi,320,240,83,25.0
v_BodyWeightSquats_g03_c03.avi,320,240,48,25.0
v_BodyWeightSquats_g03_c04.avi,320,240,101,25.0
v_BodyWeightSquats_g07_c04.avi,320,240,54,25.0
v_BodyWeightSquats_g06_c02.avi,320,240,122,25.0
v_BodyWeightSquats_g02_c02.avi,320,240,57,25.0
v_BodyWeightSquats_g06_c05.avi,320,240,177,25.0
v_BodyWeightSquats_g16_c04.avi,320,240,77,25.0
v_BodyWeightSquats_g21_c02.avi,320,240,64,25.0
v_BodyWeightSquats_g25_c02.avi,320,240,110,25.0
v_BodyWeightSquats_g12_c04.avi,320,240,193,25.0
v_BodyWeightSquats_g25_c05.avi,320,240,106,25.0
v_BodyWeightSquats_g12_c03.avi,320,240,120,25.0
v_BodyWeightSquats_g16_c03.avi,320,240,81,25.0
v_BodyWeightSquats_g09_c07.avi,320,240,233,25.0
v_BodyWeightSquats_g11_c01.avi,320,240,81,25.0
v_BodyWeightSquats_g15_c01.avi,320,240,142,25.0
v_BodyWeightSquats_g19_c01.avi,320,240,135,25.0
v_BodyWeightSquats_g03_c05.avi,320,240,75,25.0
v_BodyWeightSquats_g07_c02.avi,320,240,103,25.0
v_BodyWeightSquats_g03_c02.avi,320,240,52,25.0
v_BodyWeightSquats_g24_c05.avi,320,240,78,25.0
v_BodyWeightSquats_g13_c03.avi,320,240,115,25.0
v_BodyWeightSquats_g17_c03.avi,320,240,170,25.0
v_BodyWeightSquats_g20_c05.avi,320,240,136,25.0
v_BodyWeightSquats_g17_c04.avi,320,240,144,25.0
v_BodyWeightSquats_g20_c02.avi,320,240,174,25.0
v_BodyWeightSquats_g24_c02.avi,320,240,221,25.0
v_BodyWeightSquats_g13_c04.avi,320,240,75,25.0
v_BodyWeightSquats_g18_c01.avi,320,240,203,25.0
v_BodyWeightSquats_g10_c01.avi,320,240,168,25.0
v_BodyWeightSquats_g14_c01.avi,320,240,110,25.0
v_BodyWeightSquats_g22_c01.avi,320,240,90,25.0
v_BodyWeightSquats_g05_c01.avi,320,240,71,25.0
v_BodyWeightSquats_g09_c06.avi,320,240,260,25.0
v_BodyWeightSquats_g01_c01.avi,320,240,267,25.0
v_BodyWeightSquats_g09_c01.avi,320,240,200,25.0
v_BodyWeightSquats_g25_c04.avi,320,240,108,25.0
v_BodyWeightSquats_g12_c02.avi,320,240,143,25.0
v_BodyWeightSquats_g16_c02.avi,320,240,75,25.0
v_BodyWeightSquats_g21_c04.avi,320,240,87,25.0
v_BodyWeightSquats_g21_c03.avi,320,240,54,25.0
v_BodyWeightSquats_g25_c03.avi,320,240,116,25.0
v_BodyWeightSquats_g02_c04.avi,320,240,121,25.0
v_BodyWeightSquats_g06_c04.avi,320,240,95,25.0
v_BodyWeightSquats_g06_c03.avi,320,240,152,25.0
v_BodyWeightSquats_g02_c03.avi,320,240,117,25.0
v_BodyWeightSquats_g11_c03.avi,320,240,86,25.0
v_BodyWeightSquats_g19_c04.avi,320,240,108,25.0
v_BodyWeightSquats_g15_c03.avi,320,240,137,25.0
v_BodyWeightSquats_g15_c04.avi,320,240,126,25.0
v_BodyWeightSquats_g22_c02.avi,320,240,62,25.0
v_BodyWeightSquats_g11_c04.avi,320,240,77,25.0
v_BodyWeightSquats_g19_c03.avi,320,240,144,25.0
v_BodyWeightSquats_g09_c02.avi,320,240,201,25.0
v_BodyWeightSquats_g05_c02.avi,320,240,135,25.0
v_BodyWeightSquats_g09_c05.avi,320,240,229,25.0
v_BodyWeightSquats_g01_c02.avi,320,240,252,25.0
v_BodyWeightSquats_g25_c07.avi,320,240,125,25.0
v_BodyWeightSquats_g12_c01.avi,320,240,237,25.0
v_BodyWeightSquats_g16_c01.avi,320,240,74,25.0
v_BodyWeightSquats_g07_c01.avi,320,240,123,25.0
v_BodyWeightSquats_g03_c01.avi,320,240,132,25.0
v_BodyWeightSquats_g20_c01.avi,320,240,100,25.0
v_BodyWeightSquats_g24_c01.avi,320,240,230,25.0
v_BodyWeightSquats_g20_c06.avi,320,240,167,25.0
v_BodyWeightSquats_g08_c03.avi,320,240,49,25.0
v_BodyWeightSquats_g04_c04.avi,320,240,63,25.0
v_BodyWeightSquats_g04_c03.avi,320,240,88,25.0
v_BodyWeightSquats_g08_c04.avi,320,240,104,25.0
v_BodyWeightSquats_g10_c02.avi,320,240,160,25.0
v_BodyWeightSquats_g14_c02.avi,320,240,114,25.0
v_BodyWeightSquats_g23_c04.avi,320,240,66,25.0
v_BodyWeightSquats_g23_c03.avi,320,240,73,25.0
v_BodyWeightSquats_g10_c05.avi,320,240,158,25.0
v_BodyWeightSquats_g18_c02.avi,320,240,214,25.0
v_BodyWeightSquats_g06_c01.avi,320,240,179,25.0
v_BodyWeightSquats_g02_c01.avi,320,240,102,25.0
v_BodyWeightSquats_g25_c06.avi,320,240,101,25.0
v_BodyWeightSquats_g21_c01.avi,320,240,51,25.0
v_BodyWeightSquats_g25_c01.avi,320,240,103,25.0
v_BodyWeightSquats_g05_c03.avi,320,240,54,25.0
v_BodyWeightSquats_g09_c04.avi,320,240,123,25.0
v_BodyWeightSquats_g01_c03.avi,320,240,250,25.0
v_BodyWeightSquats_g09_c03.avi,320,240,115,25.0
v_BodyWeightSquats_g01_c04.avi,320,240,174,25.0
v_BodyWeightSquats_g05_c04.avi,320,240,260,25.0
v_BodyWeightSquats_g22_c03.avi,320,240,138,25.0
v_BodyWeightSquats_g19_c02.avi,320,240,112,25.0
v_BodyWeightSquats_g11_c02.avi,320,240,95,25.0
v_BodyWeightSquats_g15_c02.avi,320,240,122,25.0
v_BodyWeightSquats_g22_c04.avi,320,240,62,25.0
v_BodyWeightSquats_g14_c04.avi,320,240,111,25.0
v_BodyWeightSquats_g23_c02.avi,320,240,76,25.0
v_BodyWeightSquats_g10_c04.avi,320,240,148,25.0
v_BodyWeightSquats_g18_c03.avi,320,240,211,25.0
v_BodyWeightSquats_g10_c03.avi,320,240,152,25.0
v_BodyWeightSquats_g18_c04.avi,320,240,223,25.0
v_BodyWeightSquats_g14_c03.avi,320,240,114,25.0
v_BodyWeightSquats_g04_c02.avi,320,240,59,25.0
v_BodyWeightSquats_g08_c02.avi,320,240,106,25.0
v_BodyWeightSquats_g13_c01.avi,320,240,112,25.0
v_BodyWeightSquats_g17_c01.avi,320,240,180,25.0
v_ApplyEyeMakeup_g19_c04.avi,320,240,131,25.0
v_ApplyEyeMakeup_g11_c03.avi,320,240,125,25.0
v_ApplyEyeMakeup_g15_c03.avi,320,240,232,25.0
v_ApplyEyeMakeup_g22_c05.avi,320,240,243,25.0
v_ApplyEyeMakeup_g15_c04.avi,320,240,187,25.0
v_ApplyEyeMakeup_g22_c02.avi,320,240,257,25.0
v_ApplyEyeMakeup_g19_c03.avi,320,240,126,25.0
v_ApplyEyeMakeup_g11_c04.avi,320,240,138,25.0
v_ApplyEyeMakeup_g01_c05.avi,320,240,296,25.0
v_ApplyEyeMakeup_g09_c02.avi,320,240,258,25.0
v_ApplyEyeMakeup_g05_c05.avi,320,240,227,25.0
v_ApplyEyeMakeup_g05_c02.avi,320,240,264,25.0
v_ApplyEyeMakeup_g01_c02.avi,320,240,123,25.0
v_ApplyEyeMakeup_g09_c05.avi,320,240,194,25.0
v_ApplyEyeMakeup_g12_c06.avi,320,240,212,25.0
v_ApplyEyeMakeup_g25_c07.avi,320,240,145,25.0
v_ApplyEyeMakeup_g12_c01.avi,320,240,226,25.0
v_ApplyEyeMakeup_g16_c01.avi,320,240,125,25.0
v_ApplyEyeMakeup_g06_c07.avi,320,240,167,25.0
v_ApplyEyeMakeup_g07_c01.avi,320,240,158,25.0
v_ApplyEyeMakeup_g03_c01.avi,320,240,209,25.0
v_ApplyEyeMakeup_g03_c06.avi,320,240,152,25.0
v_ApplyEyeMakeup_g07_c06.avi,320,240,162,25.0
v_ApplyEyeMakeup_g20_c01.avi,320,240,182,25.0
v_ApplyEyeMakeup_g24_c01.avi,320,240,258,25.0
v_ApplyEyeMakeup_g24_c06.avi,320,240,222,25.0
v_ApplyEyeMakeup_g20_c06.avi,320,240,181,25.0
v_ApplyEyeMakeup_g08_c03.avi,320,240,146,25.0
v_ApplyEyeMakeup_g04_c04.avi,320,240,181,25.0
v_ApplyEyeMakeup_g04_c03.avi,320,240,114,25.0
v_ApplyEyeMakeup_g08_c04.avi,320,240,224,25.0
v_ApplyEyeMakeup_g18_c05.avi,320,240,187,25.0
v_ApplyEyeMakeup_g10_c02.avi,320,240,98,25.0
v_ApplyEyeMakeup_g14_c02.avi,320,240,186,25.0
v_ApplyEyeMakeup_g23_c04.avi,320,240,200,25.0
v_ApplyEyeMakeup_g14_c05.avi,320,240,160,25.0
v_ApplyEyeMakeup_g23_c03.avi,320,240,125,25.0
v_ApplyEyeMakeup_g18_c02.avi,320,240,170,25.0
v_ApplyEyeMakeup_g10_c05.avi,320,240,120,25.0
v_ApplyEyeMakeup_g06_c06.avi,320,240,146,25.0
v_ApplyEyeMakeup_g06_c01.avi,320,240,139,25.0
v_ApplyEyeMakeup_g02_c01.avi,320,240,170,25.0
v_ApplyEyeMakeup_g25_c06.avi,320,240,109,25.0
v_ApplyEyeMakeup_g21_c01.avi,320,240,181,25.0
v_ApplyEyeMakeup_g25_c01.avi,320,240,241,25.0
v_ApplyEyeMakeup_g05_c03.avi,320,240,158,25.0
v_ApplyEyeMakeup_g01_c03.avi,320,240,259,25.0
v_ApplyEyeMakeup_g09_c04.avi,320,240,191,25.0
v_ApplyEyeMakeup_g01_c04.avi,320,240,235,25.0
v_ApplyEyeMakeup_g09_c03.avi,320,240,210,25.0
v_ApplyEyeMakeup_g05_c04.avi,320,240,186,25.0
v_ApplyEyeMakeup_g15_c05.avi,320,240,259,25.0
v_ApplyEyeMakeup_g22_c03.avi,320,240,147,25.0
v_ApplyEyeMakeup_g19_c02.avi,320,240,243,25.0
v_ApplyEyeMakeup_g11_c05.avi,320,240,180,25.0
v_ApplyEyeMakeup_g11_c02.avi,320,240,178,25.0
v_ApplyEyeMakeup_g15_c02.avi,320,240,193,25.0
v_ApplyEyeMakeup_g22_c04.avi,320,240,208,25.0
v_ApplyEyeMakeup_g14_c04.avi,320,240,132,25.0
v_ApplyEyeMakeup_g23_c02.avi,320,240,131,25.0
v_ApplyEyeMakeup_g18_c03.avi,320,240,157,25.0
v_ApplyEyeMakeup_g10_c04.avi,320,240,124,25.0
v_ApplyEyeMakeup_g18_c04.avi,320,240,224,25.0
v_ApplyEyeMakeup_g10_c03.avi,320,240,106,25.0
v_ApplyEyeMakeup_g14_c03.avi,320,240,237,25.0
v_ApplyEyeMakeup_g23_c05.avi,320,240,204,25.0
v_ApplyEyeMakeup_g04_c02.avi,320,240,132,25.0
v_ApplyEyeMakeup_g08_c05.avi,320,240,276,25.0
v_ApplyEyeMakeup_g08_c02.avi,320,240,117,25.0
v_ApplyEyeMakeup_g04_c05.avi,320,240,106,25.0
v_ApplyEyeMakeup_g24_c07.avi,320,240,194,25.0
v_ApplyEyeMakeup_g13_c01.avi,320,240,175,25.0
v_ApplyEyeMakeup_g17_c01.avi,320,240,116,25.0
v_ApplyEyeMakeup_g13_c06.avi,320,240,137,25.0
v_ApplyEyeMakeup_g07_c07.avi,320,240,114,25.0
v_ApplyEyeMakeup_g23_c06.avi,320,240,140,25.0
v_ApplyEyeMakeup_g23_c01.avi,320,240,135,25.0
v_ApplyEyeMakeup_g08_c01.avi,320,240,120,25.0
v_ApplyEyeMakeup_g04_c06.avi,320,240,248,25.0
v_ApplyEyeMakeup_g04_c01.avi,320,240,126,25.0
v_ApplyEyeMakeup_g17_c05.avi,320,240,182,25.0
v_ApplyEyeMakeup_g20_c03.avi,320,240,130,25.0
v_ApplyEyeMakeup_g24_c03.avi,320,240,102,25.0
v_ApplyEyeMakeup_g13_c05.avi,320,240,119,25.0
v_ApplyEyeMakeup_g24_c04.avi,320,240,208,25.0
v_ApplyEyeMakeup_g13_c02.avi,320,240,99,25.0
v_ApplyEyeMakeup_g17_c02.avi,320,240,173,25.0
v_ApplyEyeMakeup_g20_c04.avi,320,240,220,25.0
v_ApplyEyeMakeup_g07_c03.avi,320,240,133,25.0
v_ApplyEyeMakeup_g03_c03.avi,320,240,115,25.0
